Critic,5,100,FALSE,91,Tampa Bay Times,While the villains are standard issue evil, Wonder Woman is remarkable in the genre for its early 20th century setting and Gadot's galvanizing performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,91,Entertainment Weekly,Wonder Woman is smart, slick, and satisfying in all of the ways superhero films ought to be. How deliciously ironic that in a genre where the boys seem to have all the fun, a female hero and a female director are the ones to show the fellas how it’s done.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,91,IndieWire,Wonder Woman is as much about a superhero rising as it is about a world deserving of her, and Dianas hard-won insistence on battling for humanity (no matter how frequently they disappoint) adds the kind of gravitas and emotion that establishes it as the very best film the DCEU has made yet. There’s only one word for it: wonderful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,90,Wall Street Journal,Caught up in the coils of Princess Diana’s hot lasso, I am bound to tell the truth: Wonder Woman is wonderful, and the Woman herself, as played by Gal Gadot, is the dazzling embodiment of female empowerment. She is also learned, charmingly funny and, for a goddess, touchingly human.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,90,Los Angeles Times,Wonder Woman emerges as not only the strongest movie in the present DC cycle, but also the first one that feels like an enveloping, honest-to-God entertainment rather than a raging cinematic migraine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,90,New York Daily News,We get it, and DC finally should, too: Superhero movies can be fun. And Wonder Woman is a movie that'd send even the Suicide Squad home smiling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,90,TheWrap,In the recent flood of superhero movies, several have managed to be quite good — but Wonder Woman ranks as one of the few great ones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,2,40,TRUE,88,ReelViews,While having a female director perhaps gives Wonder Woman a subtly different perspective, the real strengths of this production are its lead actors, the period piece setting, and an unexpected emotional resonance that one doesn’t expect from a popcorn movie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,88,The Seattle Times,Diana’s a superhero without a chip on her shoulder; she was raised in love, and Gadot lets that belief shine through her eyes. You’re both drawn to this woman and in awe of her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,88,Chicago Sun-Times,Director Patty Jenkins’ origin story is packed with heart and empathy, and we have Gadot’s endearing performance to thank for that — but it’s also a byproduct of the timeline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,88,USA Today,A genuinely surprising film that plays with genre and throws out the now very tired superhero movie formula. It’s an action film, a romantic comedy and a coming-of-age story and a period piece and a war movie all in one. Above all, it’s a hopeful story about humanity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,88,Chicago Tribune,For the first time in a long time, I came out of a DC comic book movie feeling ready for a sequel. It feels right, at this actual historical moment, when men made of something less than steel are bumbling around trying to run things. Paging Paradise Island!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,87,The Verge,Wonder Woman represents a number of delicate balancing acts: between humor and gravitas; angst and adventure; full-blown, unvarnished superhero fantasy and the DCEU’s usual unpacking of what those fantasies mean.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,83,MTV News,At times, Wonder Woman feels like watching Splash with a shield — another babelicious naïf breaking all the rules. Yet the joke isn't on her. It's on all the men mistaking unsophistication for weakness. To be uncultured is to be mentally free; no one's put on a yoke. That's what makes Wonder Woman a knockout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,83,The Film Stage,Throughout Wonder Woman there is an earnestness in tone that plays well, and rarely as saccharine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,83,Consequence of Sound,This film is a goddamned blast. To merely call it the strongest entrant in the DC Entertainment Universe so far is to call Jaws the strongest entrant in the shark movie canon. Say what you will about Clark Kent, Bruce Wayne, and Deep Blue Sea, but Wonder Woman is in another class altogether.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,80,Slate,This is a movie about battling evil that pauses to ask what evil is and whether it’s necessary to understand its nature in order to defeat it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,80,Time,Gadot is simply marvelous. Physically, she’s bold and commanding. But there’s a sweetness about her too, as if she and Jenkins understand intuitively that Wonder Woman can’t just be blandly awesome. She's got to be able to feel wonder too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,80,The New York Times,Its earnest insouciance recalls the “Superman” movies of the ’70s and ’80s more than the mock-Wagnerian spectacles of our own day, and like those predigital Man of Steel adventures, it gestures knowingly but reverently back to the jaunty, truth-and-justice spirit of an even older Hollywood tradition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,80,Time Out London,This really is Wonder Woman coming to the rescue of the DC Comics universe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,80,Total Film,Gadot is a godsend, Pine charms, and Jenkins delivers old-school thrills with heart and conviction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,80,The Telegraph,If the action in Wonder Woman comes less frequently than you might expect, it’s also thrillingly designed and staged, with a surging sense of real people, from all sorts of backgrounds, swept up in the wider conflict’s churns and jolts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,80,Empire,As Diana, Gadot is excellent, a rocking electric cello riff in human form.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,80,We Got This Covered,Wonder Woman is a gorgeous, powerful display of epic storytelling that makes me wish this was Gadot’s first chance to play Diana Prince. It’s the roaring introduction she deserves, and a hopeful shift in DC culture that hints at what’s about to come.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,80,Variety,Wonder Woman is the first major studio superhero film directed by a woman, and it shows in a number of subtle, yet important ways.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,79,IGN,Wonder Woman is leaps and bounds above the other three entries in the DCEU. With a dramatic setting, a few entertaining action scenes, and a strong supporting cast all working together to tell an inspirational Hero’s Journey, it more than offsets some occasionally uneven acting on Gadot’s part and some shaky technical aspects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,78,Austin Chronicle,This, uh," wonderfully directed and near-perfectly cast iconic heroine female empowerment story is so similar in tone and feel to Marvel Studios’ ""Captain America"" that I was waiting for Stan Lee to show up", possibly as a eunuch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,75,The Globe and Mail (Toronto),Wonder Woman may not qualify as a particularly suspenseful First World War movie and it may not feature enough globe-spinning special effects to satisfy hard-core superhero fans, but it certainly is an intriguing combination of the two genres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,75,New York Post,Pine makes a perfect foil for Gadot’s furrowed-brow sincerity, his Steve Trevor wry and comfortable enough in his skin to hold his own with Diana (even when she’s scrutinizing his naked form).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,75,RogerEbert.com,Jenkins and her collaborators have done what I thought was previously impossible: created a Wonder Woman film that is inspiring, blistering, and compassionate, in ways that honor what has made this character an icon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,TRUE,75,Washington Post,Wonder Woman may not cure all the ills of pop culture’s superhero-saturation syndrome; in fact, in many ways it succumbs to some of its worst excesses. But at least it brings an exhilarating, vicarious kick to the sagging, bagging table.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,TRUE,75,Boston Globe,The first two hours run the gamut from interesting to delightful. The final 20 minutes are roaring, ridiculous business as usual. We should be thankful the tide of mediocrity is held back as long as it is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,75,San Francisco Chronicle,Wonder Woman achieves touching and powerful moments that are unusual for a movie of this kind.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,FALSE,72,Paste Magazine,Wonder Woman won’t reinvent the superhero franchise, or the origin story. But it does show how compelling they can still be, when someone is allowed to do them right.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,70,Vox,The violence and fights in Wonder Woman are intriguing not just because they’re stunning but also because of how emotional they are.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,70,Arizona Republic,Gadot is terrific, capturing perfectly the grace, power and heroism of the Amazonian princess who must make herself present in the world to save it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,TRUE,70,Screen Daily,Though the action...sometimes has a slightly distracting video game feel, it’s often stirring stuff, and it’s skillfully integrated into the developing relationship between the title character and her mortal man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,70,ScreenCrush,Wonder Woman is exciting, romantic, funny — and my favorite DC Extended Universe movie to date. With her courage and strength, Diana sets an example for everyone she meets, and she holds fast to her ideals even under great pressure. With any luck, she’ll provide similar inspiration to the directors of the DC Extended Universe in the years ahead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,70,The Hollywood Reporter,As with all comics-based extravaganzas, brevity is anathema to the Patty Jenkins-directed Wonder Woman, and it doesn’t quite transcend the traits of franchise product as it checks off the list of action-fantasy requisites.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,TRUE,67,Christian Science Monitor,The best parts of Wonder Woman are frivolous in the best way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,TRUE,67,The A.V. Club,The best thing about Wonder Woman, the overlong and intermittently enjoyable new DC superhero spectacular, is Wonder Woman herself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,5,100,TRUE,63,St. Louis Post-Dispatch,Gadot proves she is worthy of Wonder Woman’s tiara, but the superhero deserves a great film, not one that’s just better than the others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,63,Slant Magazine,Wonder Woman is a strong, at times even rousing, application of the superhero film formula, but it ultimately can’t transcend the constraints of the genre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,63,Movie Nation,The movie is a derivative hash of comic book picture plot points and origin story touchstones — half “Captain America: The First Avenger,” half “Thor.” But director Patty Jenkins, who did not get enough credit for “Monster,” keeps Gadot in frame and the tone light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,3,60,FALSE,63,Rolling Stone,The star is unstoppable and spectacular to see in motion. Watch her fly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,TRUE,60,CineVue,Wonder Woman is not a great film, nor is it the feminist glass ceiling-smasher that many had hoped for. But after the offensively stupid Batman v Superman: Dawn of Justice and Suicide Squad, Wonder Woman feels nothing short of revelatory.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,TRUE,60,New York Magazine (Vulture),The only grace note in the generally clunky Wonder Woman is its star, the five-foot-ten-inch Israeli actress and model Gal Gadot, who is somehow the perfect blend of superbabe-in-the-woods innocence and mouthiness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,4,80,FALSE,58,The Playlist,Yes, it’s the DCEU’s best film, but as we know, that’s not saying a lot. But, hey, that terrific second act that we should cling to even if it’s a distant memory by the time love defeats aggression. “Wonder Woman” might be molded by the mighty Gods, but as shaped by mere mortals her mettle and beliefs and can be only so wonderfully divine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,TRUE,50,Village Voice,When the separatist compound must accommodate an interloper — Steve Trevor, fished out of the sea by Diana after his plane goes down — any hopes that Wonder Woman will sustain its appealing misandry are soon dashed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Critic,1,20,FALSE,40,The Guardian,It’s plagued by the same problems that dragged down previous visits to the DC movie world: over-earnestness, bludgeoning special effects, and a messy, often wildly implausible plot. What promised to be a glass-ceiling-smashing blockbuster actually looks more like a future camp classic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,4,8,FALSE,10,dangers,Incredible, breathtaking, flawless. This movie is a game changer. Not just for the DCEU, but for the super-hero movie genre as a whole. It's definitely a must see!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,4,8,FALSE,9,metatric,Since Batman Begins, the superhero movie had no other epic origin, Wonder Woman (Gal Gadot) reminds us of Christopher Reeve's Superman with a great nobility, but that represented ideals as justice, freedom, But within a story Like theSince Batman Begins, the superhero movie had no other epic origin, Wonder Woman (Gal Gadot) reminds us of Christopher Reeve's Superman with a great nobility, but that represented ideals as justice, freedom, But within a story Like the Christopher Nolan trilogy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,5,10,FALSE,10,Xendom,Wonder Woman is a successful movie. Gal Gadot in the Wonder Woman part is awesome, the story is interesting and the music is really beautiful. Go see it!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,4,8,TRUE,3,pedroflores,This was the first super-hero movie since 2008's The Dark Knight, that I ever wanted to give a go and watch it on the big screen. The result: What I expected, I have to say beforehand that I wasn't expecting much really. The good side of theThis was the first super-hero movie since 2008's The Dark Knight, that I ever wanted to give a go and watch it on the big screen. The result: What I expected, I have to say beforehand that I wasn't expecting much really. The good side of the coin in this one are the outfits and probably the setting. It's great to see that they finally decided to make a female super-hero movie, but unfortunately it fell short not as a super-hero movie but just a movie. On the other hand, on the bad side there are several flops like the lack of charisma in the characters and also the goofiness and sometimes overacting of Gadot. In conclusion, I wouldn't recommend to spend your time and money on this one, you would probably be bored by the first half, or either overwhelmed by its abusive use of slow-mo effects!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,4,8,TRUE,0,BabeRuthless38,This review contains spoilers, click expand to view.                                                                                               A few comments:- Most reviewers overlook the most obvious thing about the fight on the beach: there was nothing villainous about the Germans (who were just chasing a spy), so when the amazons ruthlessly attack them without provocation and slaughter them to the last man, it arguably sets a much darker tone than anything we've seen yet in the DCEU. Contra their self-rhetoric, the amazons seem to revel in warfare and killing and make sport of it (after all, their whole raison d'etre is to hunt down Ares and kill him); note that unlike Batman and Superman  (who fight with grim determination when the situation demands it) Diana actually smirks cheerfully as she slices terrified German infantrymen to mincemeat, even though they're just anonymous people fighting for their country. This was a very shrewd," very dark take on ""empowerment"" as an excuse for celebrating morally gruesome behavior.- Despite Gadot's indifferent performance (she apparently went to the same acting school as Daisy Ridley: ""Open your eyes wider! Scrunch your brow up! Good"," now pout! pout!"")", the character of Diana likewise undermines well-worn superhero tropes. She is notable for her feminine passivity and receptivity; powerful she may be, but nothing she does is self-willed. She merely fulfills missions and directives handed down from Hippolyta and Steve," without knowing or caring about the larger picture (what middlebrow critics are calling ""innocence"" and ""moxie"" is really blithe naivete and ignorance). The one thing she does do impulsively is to leap up and gratuitously slaughter some Germans when the opportunity arises", but like I said, the amazons clearly love killing. Her lack of serious inner struggles or flaws to overcome throws her in sharp relief against the other superheroes on offer these days.- Other tropes are undermined. There is almost no cliche more overworked these days than the Hollywood-diverse squad of sidekicks, but the striking thing here is that they're portrayed with wicked wit as mostly-useless caricatures: the grumbling Indian helps by providing SMOKE SIGNALS, the Muslim poses as a bumbling servant, and the Scotsman just babbles and gets in the way. The fact that the writers slip this by without being called out on these problematic blackface performances shows the true subtlety of imagination that went into the script.- Similarly, Diana's mission ultimately fails. Yes, she kills Ares, but so what? It doesn't end the war, it doesn't prevent the next (far worse) war," it really doesn't do anything. This leads to the savagely cynical ending where Diana asserts that ""only love can save the world"" while retiring from heroine work to a life of obscurity (note how when she reappears in BvS no one has ever heard of her). Meanwhile Steve Trevor actually saves the day by destroying the poison gas (a threat Diana repeatedly made clear she didn't care about)", making the ultimate heroic sacrifice to actually save lives and change the outcome of the war.- In Man of Steel Clark overcame humanity's mistrust of his alien nature by proving his willingness to abandon loyalty to Krypton and fully assimilate to American society; the movie ends on a hopeful note that he'll be able to use his power to guide humanity toward a brighter future. Wonder Woman ends with Diana more alone and alienated than ever, withdrawing from the world having failed to save anyone or change anything. Again, this is the kind of brilliant subversion that Suicide Squad was supposed to have.- Danny Huston looms hilariously over the movie as a caricature of a generic, scenery-chewing face of evil. I definitely think the filmmakes made some bold choices," but they are far from making ""warfare itself"" the villain as some have proposed; if anything they provide a postmodern critique of that approach by showing how trench warfare -- so horrifying to the men who fought it -- is basically a fun game (and chance to show off) to the indestructible Diana. Huston's deliberately underwhelming and absurd fight with Diana is a blackly comic take on the bloated 3rd act showdown these movies always feel obligated to provide (this is then FURTHER lampshaded by actually giving us a bloated 3rd act showdown"," against a literal mustache-twirling Dark Apparition From Nowhere with less gravity than a Final Fantasy villain). - Lastly it was amusing how the Germans were so Nazified despite this being WW1. This itself comments on the absurdity of the whole concept of putting a superheroine (especially a cheesecake lingerie-model superheroine in a padded leather corset) in the middle of a horrific meat grinder historical event like WW1. The point is that the studio is saying ""WW1", WW2, Nazis or not Nazis," what's the difference? You think the proles in Dayton (and Beijing) will care? They're Krauts! They deserve to die!"". This is black humor at its finest", and makes a trenchant jab at the similar dehumanization of the Other seen in movies like Saving Private Ryan.,,,,,,,,,,,,,,,,,,,,,,,,,
User,1,2,TRUE,8,nubman,It was better than I was expecting actually, I guess with the string of bad to meh movies in the DCAU my expectations were rock bottom, but wonder women ended up as a pleasant surprise.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,5,10,TRUE,6,LamontRaymond,IT's a solid movie," better than most other very boring ""me-too"" comic book movies we've been subjected too over the last several years. And Gadot is excellent. However", throughout the movie, I kept thinking of Agent Carter.  Thought she wasIT's a solid movie," better than most other very boring ""me-too"" comic book movies we've been subjected too over the last several years. And Gadot is excellent. However", throughout the movie," I kept thinking of Agent Carter.  Thought she was more appealing as a ""super hero""", and had more personality and back story than Wonder Woman. I will say that the supporting cast on the island at he beginning, including Robin Wright, were excellent.  So good, solid movie, but absolutely not among the best movies of the year.  You'd be fooling yourself to think so.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,5,10,TRUE,0,gtrgh4566,This review contains spoilers, click expand to view.                                                                                               La mejor película del DCEU(que no es decir mucho) y mucho mejor que varias del MCU. Wonder Woman tiene una personalidad muy definida y tiene una química muy buena con steve trevor que le da a la película un aire de romantico comedico. Ademas de que a diferencia de muchas películas del genero de superheroes, esta pelicula transmite un mensaje real sobre la guerra y la maldad en la humanidad(al menos hasta al final de la pelicula.Pero esos son sus mayores meritos, pues realmente esta muy sobre valorada. No es un 8 o un 9 ni bromeando apenas es un 7.Tiene un CGI horrible y un uso EXAGERADO de cámara lenta en la acción que le quita parte de su emoción.Ademas de muchos momentos forzados y con un final muy cliché que rompe con el mensaje de la guerra tan bueno que llevaba manejando realmente bien.Ademas de que abusa de la exposición.Tiene un humor (que aunque aveces funciona y pega) en varios momentos se siente algo forzado como si hubieran hecho chistecitos de marvel.  Le pondría un 7, pero el score actual es mas alto de lo que se merece.Decir que esta peli esta al nivel de Dark knight, es como decir Wonder woman tiene todos sus puntos buenos, y eso ni de broma.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,1,2,FALSE,4,akoroka,This movie can't possibly be rated higher than a 6 and I need to give this a 4.  It doesn't bring anything new and fresh to the table other than a female protagonist.  With recent movies such as Logan and Deadpool it becomes painful watchingThis movie can't possibly be rated higher than a 6 and I need to give this a 4.  It doesn't bring anything new and fresh to the table other than a female protagonist.  With recent movies such as Logan and Deadpool it becomes painful watching just another feel-good super hero tale.  The jokes felt forced and more cringe worthy than anything. Yeah she's an amazon but let her get beat up a bit.  Look at games like the new Tomb Raiders to see how a female protagonist should really be done. Gritty and unforgiving, Laura from the movie Logan had more depth than this piece of crap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,5,10,FALSE,9,Reed618,This movie really impressed me. Despite a runtime of 2 hours and 15 minutes I was completely immersed throughout. It has excellent storytelling, pacing and features a great performance by Gal Gadot. Highly recommended for anyone interested inThis movie really impressed me. Despite a runtime of 2 hours and 15 minutes I was completely immersed throughout. It has excellent storytelling, pacing and features a great performance by Gal Gadot. Highly recommended for anyone interested in an excellent action/superhero movie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User,1,2,FALSE,3,Slonerko,I wanted to like this so much that I believed the hype.  But apart from Gal Gadot's charismatic performance, the rest of this film is rather ridiculous.  The main villain particularly is a huge failure.  Wish I could say otherwise.  I'mI wanted to like this so much that I believed the hype.  But apart from Gal Gadot's charismatic performance, the rest of this film is rather ridiculous.  The main villain particularly is a huge failure.  Wish I could say otherwise.  I'm officially done with this generation of DC movies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
